Warning: Permanently added '[localhost]:7284' (ED25519) to the list of known hosts.
2024/05/18 14:43:34 ignoring optional flag "sandboxArg"="0"
2024/05/18 14:43:34 parsed 1 programs
syzkaller login: [  585.403049][ T6171] cgroup: Unknown subsys name 'net'
[  625.713998][ T9467] bridge_slave_1: entered promiscuous mode
[  625.822736][ T9498] batman_adv: batadv0: Adding interface: batadv_slave_0
[  625.823131][ T9498] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  625.824342][ T9498] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  625.835311][ T9467] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  625.870569][ T9504] hsr_slave_0: entered promiscuous mode
[  625.928972][ T9504] hsr_slave_1: entered promiscuous mode
[  625.968910][ T9504] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  625.969344][ T9504] Cannot create hsr debugfs directory
[  625.969915][ T9498] batman_adv: batadv0: Adding interface: batadv_slave_1
[  625.970300][ T9498] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  625.971583][ T9498] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  625.987021][ T9467] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  626.019997][ T9486] hsr_slave_0: entered promiscuous mode
[  626.078983][ T9486] hsr_slave_1: entered promiscuous mode
[  626.128780][ T9486] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  626.129214][ T9486] Cannot create hsr debugfs directory
[  626.149881][ T9467] team0: Port device team_slave_0 added
[  626.155859][ T9467] team0: Port device team_slave_1 added
[  626.202198][ T9467] batman_adv: batadv0: Adding interface: batadv_slave_0
[  626.202642][ T9467] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  626.204110][ T9467] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  626.206440][ T9467] batman_adv: batadv0: Adding interface: batadv_slave_1
[  626.206857][ T9467] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  626.208303][ T9467] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  626.239787][ T9498] hsr_slave_0: entered promiscuous mode
[  626.278890][ T9498] hsr_slave_1: entered promiscuous mode
[  626.328863][ T9498] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  626.329674][ T9498] Cannot create hsr debugfs directory
[  626.356546][ T9488] netdevsim netdevsim0 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  626.440395][ T9467] hsr_slave_0: entered promiscuous mode
[  626.468914][ T9467] hsr_slave_1: entered promiscuous mode
[  626.520038][ T9467] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  626.521288][ T9467] Cannot create hsr debugfs directory
[  626.599292][ T6207] syz-executor.2 (6207) used greatest stack depth: 11088 bytes left
[  626.607100][ T9488] netdevsim netdevsim0 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  626.662756][ T9488] netdevsim netdevsim0 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  626.712835][ T9488] netdevsim netdevsim0 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  626.882830][ T6924] netdevsim netdevsim2 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  626.895892][ T9488] netdevsim netdevsim0 netdevsim0: renamed from eth0
[  626.898312][ T9488] netdevsim netdevsim0 netdevsim1: renamed from eth1
[  626.902790][ T9488] netdevsim netdevsim0 netdevsim2: renamed from eth2
[  626.905046][ T9488] netdevsim netdevsim0 netdevsim3: renamed from eth3
[  626.923079][ T6924] netdevsim netdevsim2 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  626.942879][ T9488] 8021q: adding VLAN 0 to HW filter on device bond0
[  626.948159][ T9488] 8021q: adding VLAN 0 to HW filter on device team0
[  626.952361][ T6924] netdevsim netdevsim2 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  626.955076][ T6130] bridge0: port 1(bridge_slave_0) entered blocking state
[  626.955490][ T6130] bridge0: port 1(bridge_slave_0) entered forwarding state
[  626.958434][ T6130] bridge0: port 2(bridge_slave_1) entered blocking state
[  626.958881][ T6130] bridge0: port 2(bridge_slave_1) entered forwarding state
[  626.967505][ T9488] hsr0: Slave A (hsr_slave_0) is not up; please bring it up to get a fully working HSR network
[  626.968038][ T9488] hsr0: Slave B (hsr_slave_1) is not up; please bring it up to get a fully working HSR network
[  626.992469][ T6924] netdevsim netdevsim2 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  627.015178][ T9488] 8021q: adding VLAN 0 to HW filter on device batadv0
[  627.029019][ T9488] veth0_vlan: entered promiscuous mode
[  627.031786][ T9488] veth1_vlan: entered promiscuous mode
[  627.040812][ T9488] veth0_macvtap: entered promiscuous mode
[  627.042574][ T9488] veth1_macvtap: entered promiscuous mode
[  627.047080][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  627.047631][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.048134][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  627.048790][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.049293][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  627.049820][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.050315][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  627.050843][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.051340][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  627.051865][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.052357][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  627.052889][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.053377][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  627.053904][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.055007][ T9488] batman_adv: batadv0: Interface activated: batadv_slave_0
[  627.057484][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  627.058064][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.058587][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  627.059220][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.059735][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  627.060282][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.060798][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  627.061341][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.061858][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  627.062409][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.062924][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  627.063475][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.063966][ T9488] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  627.064507][ T9488] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  627.065903][ T9488] batman_adv: batadv0: Interface activated: batadv_slave_1
[  627.070484][ T9488] netdevsim netdevsim0 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  627.070992][ T9488] netdevsim netdevsim0 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  627.071495][ T9488] netdevsim netdevsim0 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  627.072024][ T9488] netdevsim netdevsim0 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  627.134181][ T6924] bridge_slave_1: left allmulticast mode
[  627.134528][ T6924] bridge_slave_1: left promiscuous mode
[  627.134924][ T6924] bridge0: port 2(bridge_slave_1) entered disabled state
[  627.137063][ T6924] bridge_slave_0: left allmulticast mode
[  627.137382][ T6924] bridge_slave_0: left promiscuous mode
[  627.137736][ T6924] bridge0: port 1(bridge_slave_0) entered disabled state
[  627.145058][ T6924] bridge_slave_1: left allmulticast mode
[  627.145383][ T6924] bridge_slave_1: left promiscuous mode
[  627.145748][ T6924] bridge0: port 2(bridge_slave_1) entered disabled state
[  627.146964][ T6924] bridge_slave_0: left allmulticast mode
[  627.147849][ T6924] bridge_slave_0: left promiscuous mode
[  627.148290][ T6924] bridge0: port 1(bridge_slave_0) entered disabled state
[  627.468812][ T6197] Bluetooth: hci8: command tx timeout
[  627.491450][ T6924] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  627.541658][ T6924] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  627.548919][ T6197] Bluetooth: hci12: command tx timeout
[  627.590809][ T6924] bond0 (unregistering): Released all slaves
[  627.594941][ T6924] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  627.628865][ T6197] Bluetooth: hci11: command tx timeout
[  627.629791][ T3434] Bluetooth: hci10: command tx timeout
[  627.634192][ T6924] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  627.672412][ T6924] bond0 (unregistering): Released all slaves
[  627.789260][ T1233] ieee802154 phy0 wpan0: encryption failed: -22
[  627.789375][ T6197] Bluetooth: hci9: command tx timeout
[  627.789935][ T1233] ieee802154 phy1 wpan1: encryption failed: -22
[  627.846381][ T6280] wlan0: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  627.846871][ T6280] wlan0: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  627.865171][ T6371] wlan1: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  627.865605][ T6371] wlan1: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  627.908464][T11241] loop0: detected capacity change from 0 to 512
[  627.909360][T11241] EXT4-fs: Ignoring removed orlov option
[  627.909700][T11241] EXT4-fs: Ignoring removed nomblk_io_submit option
[  627.910271][T11241] EXT4-fs (loop0): can't mount with both data=journal and dax
[  627.939871][ T6244] I/O error, dev loop0, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
2024/05/18 14:44:16 executed programs: 91
[  628.145990][ T9486] netdevsim netdevsim2 netdevsim0: renamed from eth0
[  628.147637][ T9486] netdevsim netdevsim2 netdevsim1: renamed from eth1
[  628.155577][ T9486] netdevsim netdevsim2 netdevsim2: renamed from eth2
[  628.157301][ T9486] netdevsim netdevsim2 netdevsim3: renamed from eth3
[  628.398914][ T9486] 8021q: adding VLAN 0 to HW filter on device bond0
[  628.404692][ T9486] 8021q: adding VLAN 0 to HW filter on device team0
[  628.408069][ T4640] bridge0: port 1(bridge_slave_0) entered blocking state
[  628.408483][ T4640] bridge0: port 1(bridge_slave_0) entered forwarding state
[  628.409714][ T4640] bridge0: port 2(bridge_slave_1) entered blocking state
[  628.410123][ T4640] bridge0: port 2(bridge_slave_1) entered forwarding state
[  628.484749][ T9486] 8021q: adding VLAN 0 to HW filter on device batadv0
[  628.498041][ T9486] veth0_vlan: entered promiscuous mode
[  628.501103][ T9486] veth1_vlan: entered promiscuous mode
[  628.507675][ T9486] veth0_macvtap: entered promiscuous mode
[  628.609440][ T9486] veth1_macvtap: entered promiscuous mode
[  628.616563][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  628.617632][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.618601][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  628.619790][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.620757][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  628.621608][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.622103][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  628.622627][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.623137][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  628.623690][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.624201][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  628.624749][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.625266][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  628.625812][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.626307][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  628.626842][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.627941][ T9486] batman_adv: batadv0: Interface activated: batadv_slave_0
[  628.632874][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  628.633491][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.634021][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  628.634590][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.635120][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  628.635695][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.636255][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  628.636859][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.637411][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  628.637999][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.638550][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  628.639187][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.639708][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  628.640255][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.640755][ T9486] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  628.641285][ T9486] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  628.642349][ T9486] batman_adv: batadv0: Interface activated: batadv_slave_1
[  628.645918][ T9486] netdevsim netdevsim2 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  628.646963][ T9486] netdevsim netdevsim2 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  628.647967][ T9486] netdevsim netdevsim2 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  628.649322][ T9486] netdevsim netdevsim2 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  628.685332][ T6924] hsr_slave_0: left promiscuous mode
[  628.718939][ T6924] hsr_slave_1: left promiscuous mode
[  628.798818][ T6924] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  628.799952][ T6924] batman_adv: batadv0: Removing interface: batadv_slave_0
[  628.802611][ T6924] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  628.803607][ T6924] batman_adv: batadv0: Removing interface: batadv_slave_1
[  628.812365][ T6924] hsr_slave_0: left promiscuous mode
[  628.860924][ T6924] hsr_slave_1: left promiscuous mode
[  628.938894][ T6924] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  628.939350][ T6924] batman_adv: batadv0: Removing interface: batadv_slave_0
[  628.940510][ T6924] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  628.940927][ T6924] batman_adv: batadv0: Removing interface: batadv_slave_1
[  628.944978][ T6924] veth1_macvtap: left promiscuous mode
[  628.945303][ T6924] veth0_macvtap: left promiscuous mode
[  628.945640][ T6924] veth1_vlan: left promiscuous mode
[  628.945951][ T6924] veth0_vlan: left promiscuous mode
[  628.946565][ T6924] veth1_macvtap: left promiscuous mode
[  628.946876][ T6924] veth0_macvtap: left promiscuous mode
[  628.947208][ T6924] veth1_vlan: left promiscuous mode
[  628.947521][ T6924] veth0_vlan: left promiscuous mode
[  629.067971][ T6924] team0 (unregistering): Port device team_slave_1 removed
[  629.071969][ T6924] team0 (unregistering): Port device team_slave_0 removed
[  629.146002][ T6924] team0 (unregistering): Port device team_slave_1 removed
[  629.152176][ T6924] team0 (unregistering): Port device team_slave_0 removed
[  629.228874][ T9498] netdevsim netdevsim6 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  629.296700][ T9498] netdevsim netdevsim6 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  629.413423][ T9498] netdevsim netdevsim6 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  629.468146][ T6280] wlan0: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  629.468803][ T6280] wlan0: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  629.498013][ T9498] netdevsim netdevsim6 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  629.513010][ T6280] wlan1: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  629.513611][ T6280] wlan1: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  629.548787][ T6197] Bluetooth: hci8: command tx timeout
[  629.591651][T11338] loop2: detected capacity change from 0 to 512
[  629.592730][T11338] EXT4-fs: Ignoring removed orlov option
[  629.593165][T11338] EXT4-fs: Ignoring removed nomblk_io_submit option
[  629.599721][T11338] EXT4-fs (loop2): can't mount with both data=journal and dax
[  629.618525][ T9467] netdevsim netdevsim4 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  629.638870][ T6197] Bluetooth: hci12: command tx timeout
[  629.645892][ T6302] I/O error, dev loop2, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  629.671095][ T9467] netdevsim netdevsim4 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  629.720505][ T6197] Bluetooth: hci11: command tx timeout
[  629.720894][ T6197] Bluetooth: hci10: command tx timeout
[  629.749456][ T9467] netdevsim netdevsim4 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  629.813825][ T9467] netdevsim netdevsim4 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  629.879036][ T3434] Bluetooth: hci9: command tx timeout
[  629.987760][ T9467] netdevsim netdevsim4 netdevsim0: renamed from eth0
[  629.995915][ T9467] netdevsim netdevsim4 netdevsim1: renamed from eth1
[  630.005091][ T9467] netdevsim netdevsim4 netdevsim2: renamed from eth2
[  630.006450][ T9467] netdevsim netdevsim4 netdevsim3: renamed from eth3
[  630.019671][ T9504] netdevsim netdevsim5 netdevsim0: renamed from eth0
[  630.036199][ T9504] netdevsim netdevsim5 netdevsim1: renamed from eth1
[  630.037917][ T9504] netdevsim netdevsim5 netdevsim2: renamed from eth2
[  630.039855][ T9498] netdevsim netdevsim6 netdevsim0: renamed from eth0
[  630.044278][ T9498] netdevsim netdevsim6 netdevsim1: renamed from eth1
[  630.046566][ T9504] netdevsim netdevsim5 netdevsim3: renamed from eth3
[  630.047916][ T9498] netdevsim netdevsim6 netdevsim2: renamed from eth2
[  630.051273][ T9498] netdevsim netdevsim6 netdevsim3: renamed from eth3
[  630.072216][ T6924] bridge_slave_1: left allmulticast mode
[  630.072619][ T6924] bridge_slave_1: left promiscuous mode
[  630.073047][ T6924] bridge0: port 2(bridge_slave_1) entered disabled state
[  630.074666][ T6924] bridge_slave_0: left allmulticast mode
[  630.075049][ T6924] bridge_slave_0: left promiscuous mode
[  630.075485][ T6924] bridge0: port 1(bridge_slave_0) entered disabled state
[  630.080361][ T6924] bridge_slave_1: left allmulticast mode
[  630.080766][ T6924] bridge_slave_1: left promiscuous mode
[  630.081199][ T6924] bridge0: port 2(bridge_slave_1) entered disabled state
[  630.083466][ T6924] bridge_slave_0: left allmulticast mode
[  630.083802][ T6924] bridge_slave_0: left promiscuous mode
[  630.084163][ T6924] bridge0: port 1(bridge_slave_0) entered disabled state
[  630.405277][ T6924] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  630.450977][ T6924] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  630.501052][ T6924] bond0 (unregistering): Released all slaves
[  630.504961][ T6924] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  630.541101][ T6924] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  630.592812][ T6924] bond0 (unregistering): Released all slaves
[  630.637899][ T9467] 8021q: adding VLAN 0 to HW filter on device bond0
[  630.652649][ T9467] 8021q: adding VLAN 0 to HW filter on device team0
[  630.659915][ T8471] bridge0: port 1(bridge_slave_0) entered blocking state
[  630.660414][ T8471] bridge0: port 1(bridge_slave_0) entered forwarding state
[  630.661802][ T8471] bridge0: port 2(bridge_slave_1) entered blocking state
[  630.662303][ T8471] bridge0: port 2(bridge_slave_1) entered forwarding state
[  630.705107][ T9498] 8021q: adding VLAN 0 to HW filter on device bond0
[  630.709230][ T9504] 8021q: adding VLAN 0 to HW filter on device bond0
[  630.713867][ T9498] 8021q: adding VLAN 0 to HW filter on device team0
[  630.718537][ T9504] 8021q: adding VLAN 0 to HW filter on device team0
[  630.721305][  T757] bridge0: port 1(bridge_slave_0) entered blocking state
[  630.721753][  T757] bridge0: port 1(bridge_slave_0) entered forwarding state
[  630.729987][  T757] bridge0: port 2(bridge_slave_1) entered blocking state
[  630.730400][  T757] bridge0: port 2(bridge_slave_1) entered forwarding state
[  630.739646][ T8471] bridge0: port 1(bridge_slave_0) entered blocking state
[  630.740205][ T8471] bridge0: port 1(bridge_slave_0) entered forwarding state
[  630.743686][ T9498] hsr0: Slave A (hsr_slave_0) is not up; please bring it up to get a fully working HSR network
[  630.744294][ T9498] hsr0: Slave B (hsr_slave_1) is not up; please bring it up to get a fully working HSR network
[  630.757190][  T757] bridge0: port 2(bridge_slave_1) entered blocking state
[  630.757644][  T757] bridge0: port 2(bridge_slave_1) entered forwarding state
[  630.794383][ T9467] 8021q: adding VLAN 0 to HW filter on device batadv0
[  630.827332][ T9504] 8021q: adding VLAN 0 to HW filter on device batadv0
[  630.869391][ T9498] 8021q: adding VLAN 0 to HW filter on device batadv0
[  630.916774][ T9467] veth0_vlan: entered promiscuous mode
[  630.920057][ T9467] veth1_vlan: entered promiscuous mode
[  630.928293][ T9504] veth0_vlan: entered promiscuous mode
[  630.929924][ T9467] veth0_macvtap: entered promiscuous mode
[  630.931454][ T9467] veth1_macvtap: entered promiscuous mode
[  630.935337][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  630.936297][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.936837][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  630.937429][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.937981][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  630.938569][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.939162][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  630.939685][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.940199][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  630.940750][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.941253][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  630.941799][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.942300][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  630.942838][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.943936][ T9467] batman_adv: batadv0: Interface activated: batadv_slave_0
[  630.949856][ T9504] veth1_vlan: entered promiscuous mode
[  630.952302][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  630.952917][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.953468][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  630.954053][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.954603][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  630.955197][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.955747][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  630.956348][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.956920][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  630.957510][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.958064][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  630.958765][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.959282][ T9467] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  630.959833][ T9467] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  630.961031][ T9467] batman_adv: batadv0: Interface activated: batadv_slave_1
[  631.076662][ T9467] netdevsim netdevsim4 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  631.077601][ T9467] netdevsim netdevsim4 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  631.078132][ T9467] netdevsim netdevsim4 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  631.078812][ T9467] netdevsim netdevsim4 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  631.094651][ T9498] veth0_vlan: entered promiscuous mode
[  631.097197][ T9498] veth1_vlan: entered promiscuous mode
[  631.105978][ T9504] veth0_macvtap: entered promiscuous mode
