
Debian GNU/Linux 11 syzkaller ttyS0

Warning: Permanently added '[localhost]:14393' (ED25519) to the list of known hosts.
2024/05/20 01:39:10 ignoring optional flag "sandboxArg"="0"
2024/05/20 01:39:10 parsed 1 programs
syzkaller login: [  239.357004][ T6181] cgroup: Unknown subsys name 'net'
[  482.073318][ T6200] Bluetooth: hci0: unexpected cc 0x0c38 length: 249 > 2
[  482.074711][ T6200] Bluetooth: hci1: unexpected cc 0x0c25 length: 249 > 3
[  482.075327][ T6200] Bluetooth: hci1: unexpected cc 0x0c38 length: 249 > 2
[  482.145610][ T6200] Bluetooth: hci2: unexpected cc 0x1003 length: 249 > 9
[  482.146396][ T6200] Bluetooth: hci2: unexpected cc 0x1001 length: 249 > 9
[  482.147214][ T6200] Bluetooth: hci2: unexpected cc 0x0c23 length: 249 > 4
[  482.147960][ T6200] Bluetooth: hci2: unexpected cc 0x0c25 length: 249 > 3
[  482.148605][ T6200] Bluetooth: hci2: unexpected cc 0x0c38 length: 249 > 2
[  482.187593][T13428] bridge0: port 1(bridge_slave_0) entered blocking state
[  482.188207][T13428] bridge0: port 1(bridge_slave_0) entered disabled state
[  482.188828][T13428] bridge_slave_0: entered allmulticast mode
[  482.189786][T13428] bridge_slave_0: entered promiscuous mode
[  482.191425][T13428] bridge0: port 2(bridge_slave_1) entered blocking state
[  482.192102][T13428] bridge0: port 2(bridge_slave_1) entered disabled state
[  482.192693][T13428] bridge_slave_1: entered allmulticast mode
[  482.193679][T13428] bridge_slave_1: entered promiscuous mode
[  482.202600][ T6209] Bluetooth: hci5: unexpected cc 0x0c03 length: 249 > 1
[  482.255892][ T6209] Bluetooth: hci5: unexpected cc 0x1003 length: 249 > 9
[  482.256715][ T6209] Bluetooth: hci5: unexpected cc 0x1001 length: 249 > 9
[  482.257507][ T6209] Bluetooth: hci5: unexpected cc 0x0c23 length: 249 > 4
[  482.258206][ T6209] Bluetooth: hci5: unexpected cc 0x0c25 length: 249 > 3
[  482.258798][ T6209] Bluetooth: hci5: unexpected cc 0x0c38 length: 249 > 2
[  482.289477][ T9024] bridge_slave_1: left allmulticast mode
[  482.289894][ T9024] bridge_slave_1: left promiscuous mode
[  482.290356][ T9024] bridge0: port 2(bridge_slave_1) entered disabled state
[  482.296308][ T9024] bridge_slave_0: left allmulticast mode
[  482.296733][ T9024] bridge_slave_0: left promiscuous mode
[  482.297207][ T9024] bridge0: port 1(bridge_slave_0) entered disabled state
[  482.336034][ T6209] Bluetooth: hci7: unexpected cc 0x0c03 length: 249 > 1
[  482.337384][ T6209] Bluetooth: hci7: unexpected cc 0x1003 length: 249 > 9
[  482.338068][ T6209] Bluetooth: hci7: unexpected cc 0x1001 length: 249 > 9
[  482.338901][ T6209] Bluetooth: hci7: unexpected cc 0x0c23 length: 249 > 4
[  482.339651][ T6209] Bluetooth: hci7: unexpected cc 0x0c25 length: 249 > 3
[  482.340322][ T6209] Bluetooth: hci7: unexpected cc 0x0c38 length: 249 > 2
[  482.465270][ T9024] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  482.504545][ T9024] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  482.554181][ T9024] bond0 (unregistering): Released all slaves
[  482.566406][T13428] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  482.568313][T13428] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  482.650690][T13428] team0: Port device team_slave_0 added
[  482.656396][T13427] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  482.658145][T13427] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  482.709874][ T6209] Bluetooth: hci3: command tx timeout
[  482.717240][T13428] team0: Port device team_slave_1 added
[  482.738497][T13427] team0: Port device team_slave_0 added
[  482.742876][T13427] team0: Port device team_slave_1 added
[  482.782033][ T6209] Bluetooth: hci6: command tx timeout
[  482.782890][ T6258] Bluetooth: hci4: command tx timeout
[  482.841750][T13428] batman_adv: batadv0: Adding interface: batadv_slave_0
[  482.843099][T13428] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  482.846110][T13428] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  482.848661][T13428] batman_adv: batadv0: Adding interface: batadv_slave_1
[  482.849200][T13428] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  482.850952][T13428] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  482.852765][T13427] batman_adv: batadv0: Adding interface: batadv_slave_0
[  482.853273][T13427] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  482.855189][T13427] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  482.856877][T13427] batman_adv: batadv0: Adding interface: batadv_slave_1
[  482.857395][T13427] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  482.859116][T13427] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  483.114431][T13428] hsr_slave_0: entered promiscuous mode
[  483.182199][T13428] hsr_slave_1: entered promiscuous mode
[  483.211835][T13428] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  483.212369][T13428] Cannot create hsr debugfs directory
[  483.230902][T13806] chnl_net:caif_netlink_parms(): no params data found
[  483.283041][T13427] hsr_slave_0: entered promiscuous mode
[  483.342041][T13427] hsr_slave_1: entered promiscuous mode
[  483.381759][T13427] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  483.382330][T13427] Cannot create hsr debugfs directory
[  483.429581][ T9024] hsr_slave_0: left promiscuous mode
[  483.452028][ T9024] hsr_slave_1: left promiscuous mode
[  483.551814][ T9024] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  483.552435][ T9024] batman_adv: batadv0: Removing interface: batadv_slave_0
[  483.553934][ T9024] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  483.554491][ T9024] batman_adv: batadv0: Removing interface: batadv_slave_1
[  483.558088][ T9024] veth1_macvtap: left promiscuous mode
[  483.558515][ T9024] veth0_macvtap: left promiscuous mode
[  483.558963][ T9024] veth1_vlan: left promiscuous mode
[  483.559373][ T9024] veth0_vlan: left promiscuous mode
[  483.650964][ T9024] team0 (unregistering): Port device team_slave_1 removed
[  483.656085][ T9024] team0 (unregistering): Port device team_slave_0 removed
[  483.766246][T13803] chnl_net:caif_netlink_parms(): no params data found
[  483.919225][T13847] chnl_net:caif_netlink_parms(): no params data found
[  483.976612][T13914] chnl_net:caif_netlink_parms(): no params data found
[  484.069841][T13145] netdevsim netdevsim5 netdevsim0: renamed from eth0
[  484.072435][T13145] netdevsim netdevsim5 netdevsim1: renamed from eth1
[  484.082923][T13145] netdevsim netdevsim5 netdevsim2: renamed from eth2
[  484.132026][T13803] bridge0: port 1(bridge_slave_0) entered blocking state
[  484.132618][T13803] bridge0: port 1(bridge_slave_0) entered disabled state
[  484.133265][T13803] bridge_slave_0: entered allmulticast mode
[  484.134198][T13803] bridge_slave_0: entered promiscuous mode
[  484.135832][T13803] bridge0: port 2(bridge_slave_1) entered blocking state
[  484.136416][T13803] bridge0: port 2(bridge_slave_1) entered disabled state
[  484.137072][T13803] bridge_slave_1: entered allmulticast mode
[  484.138010][T13803] bridge_slave_1: entered promiscuous mode
[  484.142094][ T6209] Bluetooth: hci1: command tx timeout
[  484.213643][T13822] chnl_net:caif_netlink_parms(): no params data found
[  484.221834][ T6209] Bluetooth: hci2: command tx timeout
[  484.222550][ T6258] Bluetooth: hci0: command tx timeout
[  484.232903][T13428] netdevsim netdevsim4 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  484.268533][T13145] netdevsim netdevsim5 netdevsim3: renamed from eth3
[  484.320640][T13806] bridge0: port 1(bridge_slave_0) entered blocking state
[  484.321172][T13806] bridge0: port 1(bridge_slave_0) entered disabled state
[  484.321917][T13806] bridge_slave_0: entered allmulticast mode
[  484.322833][T13806] bridge_slave_0: entered promiscuous mode
[  484.348415][T13806] bridge0: port 2(bridge_slave_1) entered blocking state
[  484.348987][T13806] bridge0: port 2(bridge_slave_1) entered disabled state
[  484.349616][T13806] bridge_slave_1: entered allmulticast mode
[  484.350502][T13806] bridge_slave_1: entered promiscuous mode
[  484.365214][T13803] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  484.367576][T13803] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  484.391850][ T6209] Bluetooth: hci7: command tx timeout
[  484.392698][ T6258] Bluetooth: hci5: command tx timeout
[  484.406653][T13428] netdevsim netdevsim4 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  484.529931][T13803] team0: Port device team_slave_0 added
[  484.543278][T13806] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  484.550625][T13428] netdevsim netdevsim4 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  484.571837][T13847] bridge0: port 1(bridge_slave_0) entered blocking state
[  484.572379][T13847] bridge0: port 1(bridge_slave_0) entered disabled state
[  484.572988][T13847] bridge_slave_0: entered allmulticast mode
[  484.573887][T13847] bridge_slave_0: entered promiscuous mode
[  484.583023][T13914] bridge0: port 1(bridge_slave_0) entered blocking state
[  484.583570][T13914] bridge0: port 1(bridge_slave_0) entered disabled state
[  484.584158][T13914] bridge_slave_0: entered allmulticast mode
[  484.585036][T13914] bridge_slave_0: entered promiscuous mode
[  484.586400][T13914] bridge0: port 2(bridge_slave_1) entered blocking state
[  484.586907][T13914] bridge0: port 2(bridge_slave_1) entered disabled state
[  484.587506][T13914] bridge_slave_1: entered allmulticast mode
[  484.588416][T13914] bridge_slave_1: entered promiscuous mode
[  484.603583][T13803] team0: Port device team_slave_1 added
[  484.620465][T13806] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  484.629277][T13428] netdevsim netdevsim4 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  484.631218][T13847] bridge0: port 2(bridge_slave_1) entered blocking state
[  484.631874][T13847] bridge0: port 2(bridge_slave_1) entered disabled state
[  484.632451][T13847] bridge_slave_1: entered allmulticast mode
[  484.633352][T13847] bridge_slave_1: entered promiscuous mode
[  484.646426][T13914] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  484.648796][T13914] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  484.666339][T13803] batman_adv: batadv0: Adding interface: batadv_slave_0
[  484.666852][T13803] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  484.668585][T13803] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  484.669741][T13822] bridge0: port 1(bridge_slave_0) entered blocking state
[  484.670312][T13822] bridge0: port 1(bridge_slave_0) entered disabled state
[  484.670932][T13822] bridge_slave_0: entered allmulticast mode
[  484.671950][T13822] bridge_slave_0: entered promiscuous mode
[  484.682530][T13806] team0: Port device team_slave_0 added
[  484.684348][T13806] team0: Port device team_slave_1 added
[  484.705773][T13914] team0: Port device team_slave_0 added
[  484.707369][T13914] team0: Port device team_slave_1 added
[  484.715033][T13822] bridge0: port 2(bridge_slave_1) entered blocking state
[  484.715561][T13822] bridge0: port 2(bridge_slave_1) entered disabled state
[  484.716140][T13822] bridge_slave_1: entered allmulticast mode
[  484.717015][T13822] bridge_slave_1: entered promiscuous mode
[  484.719823][T13803] batman_adv: batadv0: Adding interface: batadv_slave_1
[  484.720319][T13803] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  484.722095][T13803] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  484.731235][T13806] batman_adv: batadv0: Adding interface: batadv_slave_0
[  484.731882][T13806] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  484.733598][T13806] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  484.740401][T13847] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  484.742526][T13847] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  484.749135][T13914] batman_adv: batadv0: Adding interface: batadv_slave_0
[  484.749660][T13914] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  484.751370][T13914] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  484.756334][T13914] batman_adv: batadv0: Adding interface: batadv_slave_1
[  484.757170][T13914] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  484.758849][T13914] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  484.781796][ T6209] Bluetooth: hci3: command tx timeout
[  484.853319][T13914] hsr_slave_0: entered promiscuous mode
[  484.861849][ T6209] Bluetooth: hci6: command tx timeout
[  484.862290][ T6258] Bluetooth: hci4: command tx timeout
[  484.892102][T13914] hsr_slave_1: entered promiscuous mode
[  484.931832][T13914] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  484.932386][T13914] Cannot create hsr debugfs directory
[  484.942397][T13806] batman_adv: batadv0: Adding interface: batadv_slave_1
[  484.942869][T13806] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  484.944386][T13806] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  484.947320][T13822] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  484.949667][T13822] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  484.994583][T13847] team0: Port device team_slave_0 added
[  484.996215][T13847] team0: Port device team_slave_1 added
[  485.017997][T13822] team0: Port device team_slave_0 added
[  485.031365][ T9024] netdevsim netdevsim6 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  485.093380][T13803] hsr_slave_0: entered promiscuous mode
[  485.142229][T13803] hsr_slave_1: entered promiscuous mode
[  485.201847][T13803] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  485.202415][T13803] Cannot create hsr debugfs directory
[  485.208688][T13822] team0: Port device team_slave_1 added
[  485.263535][T13806] hsr_slave_0: entered promiscuous mode
[  485.322112][T13806] hsr_slave_1: entered promiscuous mode
[  485.372020][T13806] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  485.372592][T13806] Cannot create hsr debugfs directory
[  485.378631][T13847] batman_adv: batadv0: Adding interface: batadv_slave_0
[  485.379222][T13847] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  485.381818][T13847] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  485.383871][T13847] batman_adv: batadv0: Adding interface: batadv_slave_1
[  485.385172][T13847] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  485.386859][T13847] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  485.404273][ T9024] netdevsim netdevsim6 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  485.424180][T13822] batman_adv: batadv0: Adding interface: batadv_slave_0
[  485.424731][T13822] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  485.426479][T13822] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  485.463414][T13847] hsr_slave_0: entered promiscuous mode
[  485.512139][T13847] hsr_slave_1: entered promiscuous mode
[  485.571761][T13847] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  485.572385][T13847] Cannot create hsr debugfs directory
[  485.583553][ T9024] netdevsim netdevsim6 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  485.585786][T13822] batman_adv: batadv0: Adding interface: batadv_slave_1
[  485.586322][T13822] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  485.588036][T13822] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  485.610181][T13145] 8021q: adding VLAN 0 to HW filter on device bond0
[  485.636920][ T9024] netdevsim netdevsim6 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  485.693127][T13822] hsr_slave_0: entered promiscuous mode
[  485.732023][T13822] hsr_slave_1: entered promiscuous mode
[  485.811838][T13822] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  485.812412][T13822] Cannot create hsr debugfs directory
[  485.827433][T13145] 8021q: adding VLAN 0 to HW filter on device team0
[  485.894457][    T9] bridge0: port 1(bridge_slave_0) entered blocking state
[  485.895022][    T9] bridge0: port 1(bridge_slave_0) entered forwarding state
[  485.918468][ T1995] bridge0: port 2(bridge_slave_1) entered blocking state
[  485.919012][ T1995] bridge0: port 2(bridge_slave_1) entered forwarding state
[  486.035621][ T9024] netdevsim netdevsim7 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.073085][ T9024] netdevsim netdevsim7 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.082797][T13427] netdevsim netdevsim0 netdevsim0: renamed from eth0
[  486.084763][T13427] netdevsim netdevsim0 netdevsim1: renamed from eth1
[  486.097291][T13427] netdevsim netdevsim0 netdevsim2: renamed from eth2
[  486.102075][T13427] netdevsim netdevsim0 netdevsim3: renamed from eth3
[  486.115510][ T9024] netdevsim netdevsim7 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.145279][T13428] netdevsim netdevsim4 netdevsim0: renamed from eth0
[  486.148074][T13428] netdevsim netdevsim4 netdevsim1: renamed from eth1
[  486.165883][T13428] netdevsim netdevsim4 netdevsim2: renamed from eth2
[  486.183102][T13428] netdevsim netdevsim4 netdevsim3: renamed from eth3
[  486.193793][ T9024] netdevsim netdevsim7 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.222064][ T6209] Bluetooth: hci1: command tx timeout
[  486.279062][T13145] 8021q: adding VLAN 0 to HW filter on device batadv0
[  486.305693][ T6209] Bluetooth: hci2: command tx timeout
[  486.306137][ T6209] Bluetooth: hci0: command tx timeout
[  486.342974][ T9024] netdevsim netdevsim3 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.394919][ T9024] netdevsim netdevsim3 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.468695][ T9024] netdevsim netdevsim3 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.472778][ T6258] Bluetooth: hci7: command tx timeout
[  486.473210][ T6258] Bluetooth: hci5: command tx timeout
[  486.473575][T13428] 8021q: adding VLAN 0 to HW filter on device bond0
[  486.523209][ T9024] netdevsim netdevsim3 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.542861][T13428] 8021q: adding VLAN 0 to HW filter on device team0
[  486.553010][    T7] bridge0: port 1(bridge_slave_0) entered blocking state
[  486.553585][    T7] bridge0: port 1(bridge_slave_0) entered forwarding state
[  486.555214][    T7] bridge0: port 2(bridge_slave_1) entered blocking state
[  486.555744][    T7] bridge0: port 2(bridge_slave_1) entered forwarding state
[  486.616763][T13427] 8021q: adding VLAN 0 to HW filter on device bond0
[  486.677799][ T9024] netdevsim netdevsim2 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.694734][T13427] 8021q: adding VLAN 0 to HW filter on device team0
[  486.719046][ T9024] netdevsim netdevsim2 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.737155][T13145] veth0_vlan: entered promiscuous mode
[  486.741645][T13145] veth1_vlan: entered promiscuous mode
[  486.756140][ T9024] netdevsim netdevsim2 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.762902][ T1114] bridge0: port 1(bridge_slave_0) entered blocking state
[  486.763489][ T1114] bridge0: port 1(bridge_slave_0) entered forwarding state
[  486.773463][T13145] veth0_macvtap: entered promiscuous mode
[  486.788022][ T1114] bridge0: port 2(bridge_slave_1) entered blocking state
[  486.788628][ T1114] bridge0: port 2(bridge_slave_1) entered forwarding state
[  486.798045][ T9024] netdevsim netdevsim2 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  486.807207][T13145] veth1_macvtap: entered promiscuous mode
[  486.820560][T13427] hsr0: Slave A (hsr_slave_0) is not up; please bring it up to get a fully working HSR network
[  486.821280][T13427] hsr0: Slave B (hsr_slave_1) is not up; please bring it up to get a fully working HSR network
[  486.847219][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  486.847959][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  486.848594][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  486.849281][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  486.849907][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  486.850577][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  486.851209][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  486.852009][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  486.852639][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  486.853327][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  486.853952][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  486.854622][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  486.856434][T13145] batman_adv: batadv0: Interface activated: batadv_slave_0
[  486.862642][ T6209] Bluetooth: hci3: command tx timeout
[  486.921147][T13428] 8021q: adding VLAN 0 to HW filter on device batadv0
[  486.942201][ T6209] Bluetooth: hci6: command tx timeout
[  486.942649][ T6209] Bluetooth: hci4: command tx timeout
[  486.943882][ T9024] netdevsim netdevsim1 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  487.002881][ T9024] netdevsim netdevsim1 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  487.061959][ T9024] netdevsim netdevsim1 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  487.076447][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  487.077227][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  487.077943][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  487.078700][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  487.079386][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  487.080132][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  487.080850][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  487.081615][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  487.082398][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  487.083121][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  487.083801][T13145] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  487.084521][T13145] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  487.086266][T13145] batman_adv: batadv0: Interface activated: batadv_slave_1
[  487.110151][ T9024] netdevsim netdevsim1 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  487.172069][T13427] 8021q: adding VLAN 0 to HW filter on device batadv0
[  487.205305][T13145] netdevsim netdevsim5 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  487.205980][T13145] netdevsim netdevsim5 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  487.206624][T13145] netdevsim netdevsim5 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  487.207260][T13145] netdevsim netdevsim5 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  487.303112][T13428] veth0_vlan: entered promiscuous mode
[  487.321148][ T9024] bridge_slave_1: left allmulticast mode
[  487.321617][ T9024] bridge_slave_1: left promiscuous mode
[  487.322228][ T9024] bridge0: port 2(bridge_slave_1) entered disabled state
[  487.331135][ T9024] bridge_slave_0: left allmulticast mode
[  487.331575][ T9024] bridge_slave_0: left promiscuous mode
[  487.332168][ T9024] bridge0: port 1(bridge_slave_0) entered disabled state
[  487.341531][ T9024] bridge_slave_1: left allmulticast mode
[  487.342112][ T9024] bridge_slave_1: left promiscuous mode
[  487.342583][ T9024] bridge0: port 2(bridge_slave_1) entered disabled state
[  487.362466][ T9024] bridge_slave_0: left allmulticast mode
[  487.362915][ T9024] bridge_slave_0: left promiscuous mode
[  487.363404][ T9024] bridge0: port 1(bridge_slave_0) entered disabled state
[  487.372683][ T9024] bridge_slave_1: left allmulticast mode
[  487.373088][ T9024] bridge_slave_1: left promiscuous mode
[  487.373543][ T9024] bridge0: port 2(bridge_slave_1) entered disabled state
[  487.377672][ T9024] bridge_slave_0: left allmulticast mode
[  487.378072][ T9024] bridge_slave_0: left promiscuous mode
[  487.378510][ T9024] bridge0: port 1(bridge_slave_0) entered disabled state
[  487.386416][ T9024] bridge_slave_1: left allmulticast mode
[  487.386828][ T9024] bridge_slave_1: left promiscuous mode
[  487.387271][ T9024] bridge0: port 2(bridge_slave_1) entered disabled state
[  487.393133][ T9024] bridge_slave_0: left allmulticast mode
[  487.393551][ T9024] bridge_slave_0: left promiscuous mode
[  487.394009][ T9024] bridge0: port 1(bridge_slave_0) entered disabled state
[  487.403517][ T9024] bridge_slave_1: left allmulticast mode
[  487.403958][ T9024] bridge_slave_1: left promiscuous mode
[  487.404427][ T9024] bridge0: port 2(bridge_slave_1) entered disabled state
[  487.422281][ T9024] bridge_slave_0: left allmulticast mode
[  487.422720][ T9024] bridge_slave_0: left promiscuous mode
[  487.423191][ T9024] bridge0: port 1(bridge_slave_0) entered disabled state
